review_id,order_id,product_id,customer_id,rating,review_text,review_date,helpful_count
REV01091,ORD001043,PRD035,CUST0021,5,"Modelnya keren, fit di badan.",2023-06-29,0
REV01092,ORD000637,PRD093,CUST0352,3,Kualitas oke untuk harga segini.,2022-12-10,10
REV01093,ORD002229,PRD268,CUST0675,2,"Pengiriman cepat, packaging rapi.",2022-03-05,22
REV01094,ORD000065,PRD171,CUST0052,2,"Ukuran agak kekecilan, tapi bahan oke.",2024-10-23,0
REV01095,ORD001837,PRD204,CUST0594,2,Produknya bagus tapi pengiriman lama.,2023-12-13,0
REV01096,ORD000040,PRD109,CUST0141,4,"Kainnya tipis, agak kecewa.",2025-01-15,0
REV01097,ORD002761,PRD006,CUST0221,4,"Bagus banget, suka sama designnya.",2023-11-06,12
REV01098,ORD000529,PRD209,CUST0084,4,"Produk original, terima kasih seller.",2024-01-03,0
REV01099,ORD000208,PRD007,CUST0171,2,Wah ini sih murah meriah tapi berkualitas.,2023-01-10,0
REV01100,ORD001202,PRD038,CUST0591,5,Wah ini sih murah meriah tapi berkualitas.,2023-03-07,0
REV01101,ORD002754,PRD198,CUST0651,5,,2024-10-23,10
REV01102,ORD002753,PRD193,CUST0618,3,"Bahannya enak banget, jahitan rapi. Recommended!",2023-11-28,0
REV01103,ORD001244,PRD129,CUST0777,4,"Sesuai deskripsi, akan beli lagi.",2022-10-23,16
REV01104,ORD001331,PRD285,CUST0583,2,"Awalnya ragu, ternyata kualitasnya oke.",2023-10-21,0
REV01105,ORD001833,PRD262,CUST0161,5,"Ukuran sesuai size chart, recommended.",2024-02-28,0
REV01106,ORD000687,PRD048,CUST0471,2,Kualitas oke untuk harga segini.,2023-09-01,0
REV01107,ORD002620,PRD002,CUST0669,4,"Produk sampai dengan cepat, sesuai ekspektasi.",2025-01-01,0
REV01108,ORD000234,PRD003,CUST0233,5,"Agak mengecewakan, bahannya panas.",2025-02-03,0
REV01109,ORD000721,PRD057,CUST0518,4,"Bagus banget, packaging juga aman.",2022-01-26,0
REV01110,ORD002900,PRD226,CUST0746,3,"Produk original, terima kasih seller.",2023-04-19,1
REV01111,ORD001921,PRD067,CUST0134,2,"Ukuran pas di badan, warna sesuai foto.",2024-09-01,0
REV01112,ORD001546,PRD192,CUST0173,4,"Pengiriman cepat, packaging rapi.",2023-11-04,7
REV01113,ORD002209,PRD035,CUST0278,5,"Awalnya ragu, ternyata kualitasnya oke.",2023-12-17,2
REV01114,ORD000869,PRD066,CUST0391,2,"Bahannya enak banget, jahitan rapi. Recommended!",2024-01-04,0
REV01115,ORD002129,PRD257,CUST0691,4,Wah ini sih murah meriah tapi berkualitas.,2022-08-25,10
REV01116,ORD000963,PRD032,CUST0267,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-01-25,2
REV01117,ORD000121,PRD079,CUST0473,2,"Bahannya enak banget, jahitan rapi. Recommended!",2023-09-26,0
REV01118,ORD001853,PRD286,CUST0768,5,"Bahan adem, cocok buat sehari-hari.",2025-02-27,21
REV01119,ORD001263,PRD019,CUST0593,5,"Kainnya tipis, agak kecewa.",2022-01-29,0
REV01120,ORD002192,PRD116,CUST0175,5,"Untuk harga segini, kualitasnya mantap.",2024-07-02,0
REV01121,ORD002923,PRD262,CUST0035,5,"Bagus banget, packaging juga aman.",2024-03-31,0
REV01122,ORD001494,PRD174,CUST0263,4,"Pengiriman cepat, packaging rapi.",2024-07-21,0
REV01123,ORD000014,PRD170,CUST0225,5,"Ukuran pas di badan, warna sesuai foto.",2024-04-16,49
REV01124,ORD002339,PRD246,CUST0005,3,Wah ini sih murah meriah tapi berkualitas.,2025-03-09,9
REV01125,ORD002348,PRD175,CUST0421,2,"Suka banget, repeat order pasti.",2024-03-25,10
REV01126,ORD001235,PRD221,CUST0137,4,,2023-12-28,0
REV01127,ORD001773,PRD090,CUST0734,5,"Tidak sesuai ekspektasi, kurang puas.",2024-09-30,4
REV01128,ORD002937,PRD038,CUST0158,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2022-10-08,0
REV01129,ORD000397,PRD163,CUST0433,5,,2022-09-30,0
REV01130,ORD002933,PRD147,CUST0216,5,Pengiriman ngaret tapi barang bagus.,2024-04-25,0
REV01131,ORD000279,PRD137,CUST0187,4,Wah ini sih murah meriah tapi berkualitas.,2022-04-07,0
REV01132,ORD001894,PRD077,CUST0183,5,"Tidak sesuai ekspektasi, kurang puas.",2024-10-03,0
REV01133,ORD002272,PRD101,CUST0201,4,"Bahan adem, cocok buat sehari-hari.",2024-10-18,0
REV01134,ORD002786,PRD178,CUST0271,5,"Modelnya keren, fit di badan.",2023-12-24,12
REV01135,ORD000733,PRD194,CUST0386,5,Wah ini sih murah meriah tapi berkualitas.,2023-10-21,0
REV01136,ORD000056,PRD210,CUST0106,4,"Modelnya keren, fit di badan.",2024-09-17,49
REV01137,ORD000943,PRD270,CUST0241,5,Warna agak beda dari foto.,2023-03-21,0
REV01138,ORD000195,PRD294,CUST0727,5,"Sesuai deskripsi, akan beli lagi.",2024-02-25,5
REV01139,ORD002025,PRD011,CUST0042,5,"Bahan adem, cocok buat sehari-hari.",2023-08-01,19
REV01140,ORD000655,PRD276,CUST0676,5,Warna agak beda dari foto.,2023-09-16,0
REV01141,ORD000789,PRD273,CUST0800,4,"Tidak sesuai ekspektasi, kurang puas.",2022-09-02,4
REV01142,ORD001038,PRD088,CUST0340,3,"Produk original, terima kasih seller.",2024-02-21,5
REV01143,ORD002388,PRD209,CUST0320,5,Kualitas oke untuk harga segini.,2025-02-15,0
REV01144,ORD000994,PRD063,CUST0113,5,"Suka banget, repeat order pasti.",2025-02-02,0
REV01145,ORD001580,PRD124,CUST0744,4,"Pelayanan seller ramah, fast response.",2024-11-05,10
REV01146,ORD001106,PRD004,CUST0720,3,"Cocok buat hangout, modelnya kekinian.",2024-06-12,2
REV01147,ORD001220,PRD078,CUST0498,5,"Tidak sesuai ekspektasi, kurang puas.",2024-05-31,1
REV01148,ORD001082,PRD171,CUST0635,5,"Cocok buat hangout, modelnya kekinian.",2025-02-22,4
REV01149,ORD002355,PRD201,CUST0120,4,"Mantap, langganan terus dari sini.",2024-03-31,8
REV01150,ORD002822,PRD242,CUST0660,5,"Bahan premium, jahitan kuat.",2024-01-10,13
REV01151,ORD000379,PRD116,CUST0324,2,"Cocok buat hangout, modelnya kekinian.",2024-06-09,8
REV01152,ORD001070,PRD150,CUST0531,4,Produknya bagus tapi pengiriman lama.,2024-12-29,7
REV01153,ORD000748,PRD054,CUST0128,4,"Suka banget, repeat order pasti.",2024-03-30,7
REV01154,ORD002805,PRD146,CUST0124,3,"Ukuran pas di badan, warna sesuai foto.",2024-08-19,4
REV01155,ORD001203,PRD093,CUST0372,4,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-06-21,5
REV01156,ORD000769,PRD177,CUST0030,4,"Ukuran agak kekecilan, tapi bahan oke.",2023-03-15,0
REV01157,ORD001096,PRD143,CUST0341,5,"Ukuran pas di badan, warna sesuai foto.",2024-02-27,0
REV01158,ORD000341,PRD191,CUST0722,5,Pengiriman ngaret tapi barang bagus.,2024-03-01,39
REV01159,ORD001330,PRD064,CUST0182,5,Worth it dengan harganya.,2023-02-03,8
REV01160,ORD000330,PRD097,CUST0404,5,Produknya bagus tapi pengiriman lama.,2024-05-24,2
REV01161,ORD000912,PRD095,CUST0029,3,"Bagus banget, packaging juga aman.",2025-03-02,10
REV01162,ORD000129,PRD233,CUST0722,4,"Bahan premium, jahitan kuat.",2023-04-12,0
REV01163,ORD001374,PRD188,CUST0068,4,"Bahan premium, jahitan kuat.",2024-01-11,36
REV01164,ORD001756,PRD181,CUST0319,2,"Tidak sesuai ekspektasi, kurang puas.",2023-05-05,0
REV01165,ORD000563,PRD058,CUST0623,5,"Awalnya ragu, ternyata kualitasnya oke.",2023-03-26,0
REV01166,ORD000679,PRD232,CUST0198,5,,2023-10-29,28
REV01167,ORD001836,PRD197,CUST0095,5,"Modelnya simple, gampang di-mix and match.",2024-06-01,0
REV01168,ORD001757,PRD181,CUST0441,4,"Modelnya simple, gampang di-mix and match.",2024-02-17,7
REV01169,ORD000183,PRD284,CUST0091,5,"Ukuran sesuai size chart, recommended.",2024-07-12,0
REV01170,ORD001643,PRD091,CUST0053,4,"Awalnya ragu, ternyata kualitasnya oke.",2024-05-30,0
REV01171,ORD001295,PRD276,CUST0598,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-09-20,35
REV01172,ORD000286,PRD100,CUST0026,5,"Mantap, langganan terus dari sini.",2025-03-08,14
REV01173,ORD002235,PRD267,CUST0541,5,"Modelnya simple, gampang di-mix and match.",2022-12-02,1
REV01174,ORD002560,PRD072,CUST0446,3,"Modelnya simple, gampang di-mix and match.",2024-12-10,38
REV01175,ORD000584,PRD249,CUST0679,5,,2025-03-01,7
REV01176,ORD001520,PRD098,CUST0792,5,Produknya bagus tapi pengiriman lama.,2023-02-17,1
REV01177,ORD000085,PRD270,CUST0697,3,"Bahan adem, cocok buat sehari-hari.",2023-06-22,22
REV01178,ORD001165,PRD223,CUST0771,4,Kualitas oke untuk harga segini.,2024-11-05,5
REV01179,ORD002418,PRD146,CUST0459,5,"Bahan premium, jahitan kuat.",2024-07-14,9
REV01180,ORD002870,PRD186,CUST0269,5,"Bagus banget, packaging juga aman.",2024-09-01,9
REV01181,ORD001876,PRD082,CUST0106,3,"Cocok buat hangout, modelnya kekinian.",2024-08-09,28
REV01182,ORD002777,PRD231,CUST0777,4,"Bahan adem, cocok buat sehari-hari.",2024-09-12,0
REV01183,ORD000725,PRD073,CUST0253,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2023-04-10,1
REV01184,ORD002435,PRD188,CUST0659,4,"Kainnya tipis, agak kecewa.",2023-06-04,6
REV01185,ORD002309,PRD027,CUST0177,5,"Bahan adem, cocok buat sehari-hari.",2025-01-12,4
REV01186,ORD002203,PRD165,CUST0037,5,"Bagus banget, suka sama designnya.",2023-09-05,0
REV01187,ORD000054,PRD124,CUST0579,4,"Mantap, langganan terus dari sini.",2024-02-17,6
REV01188,ORD001654,PRD092,CUST0057,3,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-12-22,2
REV01189,ORD001662,PRD021,CUST0079,4,"Sesuai deskripsi, akan beli lagi.",2024-01-03,9
REV01190,ORD002795,PRD144,CUST0144,4,"Sesuai deskripsi, akan beli lagi.",2024-09-16,4
REV01191,ORD000209,PRD280,CUST0397,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2025-01-12,10
REV01192,ORD000255,PRD234,CUST0120,3,Pengiriman ngaret tapi barang bagus.,2022-07-21,7
REV01193,ORD002220,PRD235,CUST0255,5,"Modelnya simple, gampang di-mix and match.",2023-12-25,0
REV01194,ORD000186,PRD071,CUST0556,5,Wah ini sih murah meriah tapi berkualitas.,2024-01-27,6
REV01195,ORD002632,PRD229,CUST0218,5,"Mantap, langganan terus dari sini.",2022-06-29,0
REV01196,ORD001127,PRD287,CUST0027,5,"Tidak sesuai ekspektasi, kurang puas.",2024-10-08,4
REV01197,ORD000642,PRD208,CUST0548,5,"Pelayanan seller ramah, fast response.",2023-11-13,0
REV01198,ORD002607,PRD282,CUST0487,4,"Bahan premium, jahitan kuat.",2022-11-11,4
REV01199,ORD000790,PRD242,CUST0784,5,Produknya bagus tapi pengiriman lama.,2022-11-02,1
REV01200,ORD000389,PRD294,CUST0765,5,"Ukuran pas di badan, warna sesuai foto.",2024-02-20,0
REV01201,ORD001040,PRD234,CUST0382,4,Worth it dengan harganya.,2023-04-25,6
REV01202,ORD000879,PRD184,CUST0668,5,Worth it dengan harganya.,2022-10-21,25
REV01203,ORD001803,PRD091,CUST0079,5,"Agak mengecewakan, bahannya panas.",2023-11-10,1
REV01204,ORD000559,PRD193,CUST0591,4,"Cocok buat hangout, modelnya kekinian.",2023-09-02,0
REV01205,ORD002099,PRD099,CUST0355,5,Worth it dengan harganya.,2023-06-17,5
REV01206,ORD002844,PRD043,CUST0119,4,Pengiriman ngaret tapi barang bagus.,2024-03-02,2
REV01207,ORD001352,PRD274,CUST0671,2,"Agak mengecewakan, bahannya panas.",2022-02-07,3
REV01208,ORD000427,PRD295,CUST0681,5,"Bahan adem, cocok buat sehari-hari.",2022-06-15,10
REV01209,ORD001167,PRD245,CUST0405,4,Wah ini sih murah meriah tapi berkualitas.,2023-05-08,47
REV01210,ORD001539,PRD082,CUST0681,5,Produknya bagus tapi pengiriman lama.,2023-01-22,0
REV01211,ORD001877,PRD274,CUST0121,3,"Bahan adem, cocok buat sehari-hari.",2023-02-10,13
REV01212,ORD001931,PRD241,CUST0358,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2025-03-06,0
REV01213,ORD001537,PRD044,CUST0358,3,"Bagus banget, suka sama designnya.",2025-01-31,0
REV01214,ORD001811,PRD134,CUST0652,4,"Bagus banget, packaging juga aman.",2022-11-15,2
REV01215,ORD002726,PRD166,CUST0477,3,"Ukuran sesuai size chart, recommended.",2024-10-21,0
REV01216,ORD002619,PRD263,CUST0760,3,Pengiriman ngaret tapi barang bagus.,2022-07-02,4
REV01217,ORD001660,PRD102,CUST0078,4,"Modelnya keren, fit di badan.",2024-04-17,10
REV01218,ORD000981,PRD188,CUST0071,5,"Ukuran pas di badan, warna sesuai foto.",2024-06-28,30
REV01219,ORD002495,PRD003,CUST0449,5,"Pengiriman cepat, packaging rapi.",2022-11-13,13
REV01220,ORD002732,PRD224,CUST0738,4,,2023-06-03,0
REV01221,ORD000898,PRD126,CUST0456,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-02-19,1
REV01222,ORD002516,PRD261,CUST0082,2,"Tidak sesuai ekspektasi, kurang puas.",2024-07-15,0
REV01223,ORD001648,PRD057,CUST0206,1,"Modelnya simple, gampang di-mix and match.",2025-03-01,20
REV01224,ORD002385,PRD107,CUST0397,5,"Modelnya keren, fit di badan.",2023-09-28,0
REV01225,ORD002871,PRD164,CUST0168,4,Warna agak beda dari foto.,2023-03-25,9
REV01226,ORD002537,PRD106,CUST0294,4,,2023-12-24,10
REV01227,ORD001055,PRD299,CUST0398,3,"Bahannya enak banget, jahitan rapi. Recommended!",2022-11-27,26
REV01228,ORD001750,PRD257,CUST0395,4,Kualitas oke untuk harga segini.,2025-02-19,0
REV01229,ORD002942,PRD149,CUST0195,3,"Ukuran pas di badan, warna sesuai foto.",2024-08-27,5
REV01230,ORD001304,PRD093,CUST0471,4,Produknya bagus tapi pengiriman lama.,2025-02-20,0
REV01231,ORD002526,PRD208,CUST0591,5,"Cocok buat hangout, modelnya kekinian.",2025-02-12,20
REV01232,ORD001947,PRD091,CUST0118,5,"Awalnya ragu, ternyata kualitasnya oke.",2024-10-21,1
REV01233,ORD002913,PRD244,CUST0677,4,"Pengiriman cepat, packaging rapi.",2023-04-04,10
REV01234,ORD000951,PRD239,CUST0331,5,"Bahan adem, cocok buat sehari-hari.",2024-02-15,10
REV01235,ORD001277,PRD032,CUST0370,5,"Kainnya tipis, agak kecewa.",2023-06-27,0
REV01236,ORD000089,PRD131,CUST0782,1,"Awalnya ragu, ternyata kualitasnya oke.",2022-03-23,4
REV01237,ORD001446,PRD127,CUST0205,3,,2024-08-24,23
REV01238,ORD001089,PRD257,CUST0625,1,"Bahan premium, jahitan kuat.",2024-12-19,20
REV01239,ORD002881,PRD117,CUST0456,4,"Produk original, terima kasih seller.",2022-09-29,7
REV01240,ORD000097,PRD113,CUST0428,4,Worth it dengan harganya.,2025-01-28,12
REV01241,ORD001774,PRD128,CUST0213,4,Warna agak beda dari foto.,2023-10-25,0
REV01242,ORD002376,PRD290,CUST0621,5,"Ukuran sesuai size chart, recommended.",2024-04-22,0
REV01243,ORD000514,PRD112,CUST0487,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2025-03-04,0
REV01244,ORD001122,PRD124,CUST0475,4,"Ukuran agak kekecilan, tapi bahan oke.",2023-09-25,0
REV01245,ORD000399,PRD169,CUST0285,5,"Bagus banget, suka sama designnya.",2025-03-02,7
REV01246,ORD001140,PRD216,CUST0651,5,"Untuk harga segini, kualitasnya mantap.",2023-04-26,0
REV01247,ORD000546,PRD151,CUST0598,5,"Ukuran sesuai size chart, recommended.",2024-02-21,0
REV01248,ORD001925,PRD081,CUST0063,4,"Bagus banget, suka sama designnya.",2024-04-15,0
REV01249,ORD001436,PRD063,CUST0703,1,"Pengiriman cepat, packaging rapi.",2024-02-26,0
REV01250,ORD001659,PRD178,CUST0326,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2024-10-09,0
REV01251,ORD000391,PRD179,CUST0212,3,"Ukuran agak kekecilan, tapi bahan oke.",2023-07-05,10
REV01252,ORD002609,PRD043,CUST0697,4,,2022-04-30,47
REV01253,ORD001213,PRD008,CUST0143,5,Wah ini sih murah meriah tapi berkualitas.,2024-11-16,0
REV01254,ORD001354,PRD243,CUST0011,4,"Suka banget, repeat order pasti.",2025-02-10,0
REV01255,ORD002127,PRD017,CUST0317,5,"Agak mengecewakan, bahannya panas.",2022-07-30,11
REV01256,ORD000711,PRD191,CUST0629,3,"Ukuran agak kekecilan, tapi bahan oke.",2023-04-10,6
REV01257,ORD002548,PRD275,CUST0057,5,Warna agak beda dari foto.,2024-04-07,0
REV01258,ORD002594,PRD190,CUST0375,4,"Kainnya tipis, agak kecewa.",2023-04-09,0
REV01259,ORD001212,PRD177,CUST0184,5,"Mantap, langganan terus dari sini.",2023-04-27,2
REV01260,ORD000506,PRD275,CUST0202,4,"Pengiriman cepat, packaging rapi.",2024-07-26,8
REV01261,ORD001823,PRD032,CUST0460,5,"Modelnya simple, gampang di-mix and match.",2025-02-07,0
REV01262,ORD000109,PRD262,CUST0304,5,Pengiriman ngaret tapi barang bagus.,2023-10-12,4
REV01263,ORD000163,PRD002,CUST0292,1,"Pengiriman cepat, packaging rapi.",2023-04-10,0
REV01264,ORD000220,PRD195,CUST0469,1,"Ukuran agak kekecilan, tapi bahan oke.",2024-08-09,9
REV01265,ORD002291,PRD235,CUST0271,3,"Ukuran sesuai size chart, recommended.",2024-09-04,0
REV01266,ORD002371,PRD149,CUST0416,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-05-30,5
REV01267,ORD002846,PRD083,CUST0425,1,"Jahitannya kurang rapi, tapi masih bisa dipake.",2022-09-16,3
REV01268,ORD000306,PRD046,CUST0314,2,"Bahannya enak banget, jahitan rapi. Recommended!",2023-11-29,2
REV01269,ORD002450,PRD247,CUST0386,4,,2022-11-25,0
REV01270,ORD001286,PRD119,CUST0091,2,"Mantap, langganan terus dari sini.",2023-06-30,0
REV01271,ORD001704,PRD101,CUST0759,3,Warna agak beda dari foto.,2025-02-03,10
REV01272,ORD002033,PRD289,CUST0068,3,"Agak mengecewakan, bahannya panas.",2023-05-24,0
REV01273,ORD000573,PRD052,CUST0791,4,Produknya bagus tapi pengiriman lama.,2023-05-01,3
REV01274,ORD001061,PRD003,CUST0665,5,"Agak mengecewakan, bahannya panas.",2023-12-30,5
REV01275,ORD000071,PRD212,CUST0387,5,,2023-06-05,23
REV01276,ORD000424,PRD043,CUST0545,5,Wah ini sih murah meriah tapi berkualitas.,2025-02-25,27
REV01277,ORD001452,PRD218,CUST0749,4,"Modelnya keren, fit di badan.",2024-03-28,0
REV01278,ORD002735,PRD070,CUST0511,5,"Untuk harga segini, kualitasnya mantap.",2024-08-16,8
REV01279,ORD000623,PRD107,CUST0438,2,"Sesuai deskripsi, akan beli lagi.",2025-01-07,0
REV01280,ORD001528,PRD009,CUST0634,4,"Bagus banget, suka sama designnya.",2024-07-18,0
REV01281,ORD001848,PRD089,CUST0295,5,"Agak mengecewakan, bahannya panas.",2024-02-25,1
REV01282,ORD001485,PRD219,CUST0696,4,"Bahan adem, cocok buat sehari-hari.",2022-01-24,0
REV01283,ORD001630,PRD051,CUST0337,3,"Kainnya tipis, agak kecewa.",2023-08-16,0
REV01284,ORD002436,PRD069,CUST0233,3,"Bahan adem, cocok buat sehari-hari.",2024-03-12,2
REV01285,ORD001441,PRD284,CUST0138,5,Kualitas oke untuk harga segini.,2024-09-21,0
REV01286,ORD002106,PRD279,CUST0167,4,"Ukuran agak kekecilan, tapi bahan oke.",2023-01-27,6
REV01287,ORD001866,PRD030,CUST0348,5,"Cocok buat hangout, modelnya kekinian.",2022-06-26,0
REV01288,ORD001500,PRD026,CUST0066,4,"Suka banget, repeat order pasti.",2022-08-26,0
REV01289,ORD001628,PRD257,CUST0786,3,"Ukuran sesuai size chart, recommended.",2023-08-11,12
REV01290,ORD001629,PRD071,CUST0547,3,"Tidak sesuai ekspektasi, kurang puas.",2024-10-23,0
REV01291,ORD001895,PRD114,CUST0127,4,Warna agak beda dari foto.,2023-04-22,24
REV01292,ORD000231,PRD265,CUST0516,5,"Mantap, langganan terus dari sini.",2023-09-30,0
REV01293,ORD002899,PRD076,CUST0497,3,"Kainnya tipis, agak kecewa.",2024-06-09,30
REV01294,ORD001032,PRD221,CUST0024,4,Wah ini sih murah meriah tapi berkualitas.,2024-03-28,9
REV01295,ORD001939,PRD270,CUST0111,5,Warna agak beda dari foto.,2024-10-23,0
REV01296,ORD001471,PRD203,CUST0013,5,"Modelnya simple, gampang di-mix and match.",2022-12-09,11
REV01297,ORD000533,PRD146,CUST0156,4,Produknya bagus tapi pengiriman lama.,2025-01-10,0
REV01298,ORD001314,PRD162,CUST0101,3,"Produk original, terima kasih seller.",2022-04-11,0
REV01299,ORD000194,PRD203,CUST0046,5,"Sesuai deskripsi, akan beli lagi.",2023-02-26,5
REV01300,ORD000360,PRD205,CUST0623,1,Worth it dengan harganya.,2024-05-13,0
REV01301,ORD002283,PRD158,CUST0678,3,"Modelnya keren, fit di badan.",2022-06-15,2
REV01302,ORD002646,PRD081,CUST0555,5,"Produk original, terima kasih seller.",2024-08-28,0
REV01303,ORD002092,PRD261,CUST0561,3,"Mantap, langganan terus dari sini.",2023-03-27,10
REV01304,ORD002499,PRD134,CUST0395,4,"Produk original, terima kasih seller.",2024-05-19,0
REV01305,ORD002580,PRD296,CUST0442,5,,2022-02-24,0
REV01306,ORD001229,PRD155,CUST0284,3,"Pelayanan seller ramah, fast response.",2024-08-09,5
REV01307,ORD000489,PRD182,CUST0276,5,"Pelayanan seller ramah, fast response.",2023-03-18,6
REV01308,ORD001057,PRD028,CUST0201,3,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-04-17,27
REV01309,ORD000517,PRD008,CUST0412,4,"Bagus banget, packaging juga aman.",2024-08-02,25
REV01310,ORD000104,PRD207,CUST0653,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2023-02-06,0
REV01311,ORD002630,PRD176,CUST0608,5,"Bahan premium, jahitan kuat.",2024-10-11,10
REV01312,ORD001091,PRD145,CUST0304,5,"Ukuran pas di badan, warna sesuai foto.",2024-03-30,4
REV01313,ORD002948,PRD178,CUST0188,3,"Ukuran sesuai size chart, recommended.",2023-02-05,24
REV01314,ORD000586,PRD066,CUST0323,4,"Bahan adem, cocok buat sehari-hari.",2024-01-31,0
REV01315,ORD002002,PRD006,CUST0677,4,,2025-02-18,5
REV01316,ORD001553,PRD148,CUST0633,5,Worth it dengan harganya.,2022-11-30,0
REV01317,ORD002047,PRD290,CUST0284,4,,2025-01-15,28
REV01318,ORD000819,PRD002,CUST0694,5,"Pengiriman cepat, packaging rapi.",2022-10-29,0
REV01319,ORD002741,PRD194,CUST0515,5,"Awalnya ragu, ternyata kualitasnya oke.",2023-04-14,41
REV01320,ORD001027,PRD251,CUST0674,5,"Ukuran agak kekecilan, tapi bahan oke.",2024-11-10,2
REV01321,ORD000042,PRD055,CUST0042,4,"Bagus banget, packaging juga aman.",2023-07-09,0
REV01322,ORD000319,PRD259,CUST0318,5,Pengiriman ngaret tapi barang bagus.,2023-03-17,7
REV01323,ORD002063,PRD061,CUST0136,2,"Pengiriman cepat, packaging rapi.",2023-10-17,0
REV01324,ORD000240,PRD172,CUST0142,5,"Pengiriman cepat, packaging rapi.",2024-06-12,4
REV01325,ORD001535,PRD223,CUST0725,4,Wah ini sih murah meriah tapi berkualitas.,2025-02-20,37
REV01326,ORD001306,PRD206,CUST0737,1,Produknya bagus tapi pengiriman lama.,2023-04-12,0
REV01327,ORD000230,PRD109,CUST0752,5,"Suka banget, repeat order pasti.",2022-11-15,8
REV01328,ORD002078,PRD116,CUST0096,5,Worth it dengan harganya.,2024-03-24,2
REV01329,ORD000190,PRD280,CUST0065,5,"Agak mengecewakan, bahannya panas.",2023-12-22,2
REV01330,ORD000282,PRD081,CUST0365,3,"Bahan adem, cocok buat sehari-hari.",2025-02-07,0
REV01331,ORD000636,PRD166,CUST0450,5,"Untuk harga segini, kualitasnya mantap.",2023-06-02,0
REV01332,ORD002207,PRD208,CUST0728,4,"Awalnya ragu, ternyata kualitasnya oke.",2024-05-22,24
REV01333,ORD002834,PRD206,CUST0269,5,"Pelayanan seller ramah, fast response.",2023-02-03,20
REV01334,ORD000438,PRD107,CUST0559,3,"Ukuran sesuai size chart, recommended.",2023-05-28,0
REV01335,ORD002022,PRD060,CUST0036,4,"Agak mengecewakan, bahannya panas.",2024-08-12,21
REV01336,ORD002586,PRD195,CUST0706,3,"Pengiriman cepat, packaging rapi.",2025-01-10,4
REV01337,ORD002475,PRD189,CUST0474,2,"Ukuran agak kekecilan, tapi bahan oke.",2024-07-19,3
REV01338,ORD000150,PRD032,CUST0358,5,"Cocok buat hangout, modelnya kekinian.",2024-12-29,41
REV01339,ORD001725,PRD210,CUST0330,2,Worth it dengan harganya.,2024-05-08,0
REV01340,ORD001649,PRD152,CUST0590,3,"Ukuran sesuai size chart, recommended.",2025-02-07,1
REV01341,ORD000910,PRD074,CUST0682,5,"Pengiriman cepat, packaging rapi.",2024-12-21,0
REV01342,ORD002944,PRD149,CUST0375,5,"Pengiriman cepat, packaging rapi.",2023-01-04,8
REV01343,ORD001168,PRD030,CUST0315,5,,2023-03-30,3
REV01344,ORD001732,PRD236,CUST0743,3,"Agak mengecewakan, bahannya panas.",2025-02-12,8
REV01345,ORD001715,PRD219,CUST0609,5,"Bagus banget, suka sama designnya.",2023-05-13,43
REV01346,ORD000315,PRD156,CUST0380,2,"Bahan premium, jahitan kuat.",2023-10-15,10
REV01347,ORD002382,PRD004,CUST0353,5,Worth it dengan harganya.,2024-12-30,0
REV01348,ORD002065,PRD260,CUST0458,5,"Modelnya simple, gampang di-mix and match.",2023-06-01,5
REV01349,ORD002811,PRD193,CUST0523,2,"Produk original, terima kasih seller.",2022-04-02,13
REV01350,ORD000462,PRD289,CUST0453,3,"Ukuran agak kekecilan, tapi bahan oke.",2023-03-04,6
REV01351,ORD001026,PRD275,CUST0120,5,"Ukuran pas di badan, warna sesuai foto.",2024-01-08,26
REV01352,ORD001680,PRD244,CUST0257,5,Pengiriman ngaret tapi barang bagus.,2023-09-02,0
REV01353,ORD000855,PRD133,CUST0561,4,,2024-01-25,0
REV01354,ORD001196,PRD267,CUST0515,5,"Bahan adem, cocok buat sehari-hari.",2024-12-07,0
REV01355,ORD000512,PRD228,CUST0395,2,"Bahannya enak banget, jahitan rapi. Recommended!",2022-04-19,13
REV01356,ORD000863,PRD181,CUST0509,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-12-08,0
REV01357,ORD000932,PRD018,CUST0741,5,"Sesuai deskripsi, akan beli lagi.",2024-10-08,0
REV01358,ORD002759,PRD299,CUST0369,2,"Ukuran sesuai size chart, recommended.",2023-09-03,7
REV01359,ORD000683,PRD287,CUST0038,5,"Pengiriman cepat, packaging rapi.",2023-11-26,29
REV01360,ORD002379,PRD200,CUST0189,5,"Bagus banget, suka sama designnya.",2023-07-01,24
REV01361,ORD001761,PRD149,CUST0595,3,Worth it dengan harganya.,2024-05-28,0
